time,close
2021-10-31,0.2802
2021-11-01,0.2718
2021-11-02,0.2742
2021-11-03,0.269
2021-11-04,0.2631
2021-11-05,0.261
2021-11-06,0.2621
2021-11-07,0.2667
2021-11-08,0.2821
2021-11-09,0.2737
2021-11-10,0.2557
2021-11-11,0.2606
2021-11-12,0.2596
2021-11-13,0.2612
2021-11-14,0.2629
2021-11-15,0.2567
2021-11-16,0.2371
2021-11-17,0.2377
2021-11-18,0.2219
2021-11-19,0.2335
2021-11-20,0.2335
2021-11-21,0.2262
2021-11-22,0.2199
2021-11-23,0.2271
2021-11-24,0.2175
2021-11-25,0.2217
2021-11-26,0.2027
2021-11-27,0.2054
2021-11-28,0.2079
2021-11-29,0.2151
2021-11-30,0.2149
2021-12-01,0.2095
2021-12-02,0.2097
2021-12-03,0.2
2021-12-04,0.1798
2021-12-05,0.1719
2021-12-06,0.1786
2021-12-07,0.1764
2021-12-08,0.1794
2021-12-09,0.1692
2021-12-10,0.1642
2021-12-11,0.169
2021-12-12,0.1698
2021-12-13,0.1574
2021-12-14,0.1911
2021-12-15,0.1811
2021-12-16,0.1732
2021-12-17,0.1685
2021-12-18,0.1724
2021-12-19,0.1694
2021-12-20,0.1673
2021-12-21,0.171
2021-12-22,0.173
2021-12-23,0.1851
2021-12-24,0.1862
2021-12-25,0.1911
2021-12-26,0.1899
2021-12-27,0.1879
2021-12-28,0.1739
2021-12-29,0.1681
2021-12-30,0.1711
2021-12-31,0.1703
2022-01-01,0.1733
2022-01-02,0.1744
2022-01-03,0.1703
2022-01-04,0.1684
2022-01-05,0.1591
2022-01-06,0.16
2022-01-07,0.1551
2022-01-08,0.151
2022-01-09,0.1505
2022-01-10,0.1432
2022-01-11,0.1539
2022-01-12,0.163
2022-01-13,0.1717
2022-01-14,0.1834
2022-01-15,0.1846
2022-01-16,0.1767
2022-01-17,0.171
2022-01-18,0.165
2022-01-19,0.1616
2022-01-20,0.1554
2022-01-21,0.1422
2022-01-22,0.1333
2022-01-23,0.1418
2022-01-24,0.1374
2022-01-25,0.143
2022-01-26,0.1432
2022-01-27,0.1415
2022-01-28,0.1415
2022-01-29,0.143
2022-01-30,0.1392
2022-01-31,0.1417
2022-02-01,0.1425
2022-02-02,0.1371
2022-02-03,0.1381
2022-02-04,0.148
2022-02-05,0.147
2022-02-06,0.1541
2022-02-07,0.1654
2022-02-08,0.1584
2022-02-09,0.1595
2022-02-10,0.1516
2022-02-11,0.1448
2022-02-12,0.1445
2022-02-13,0.1482
2022-02-14,0.1458
2022-02-15,0.1518
2022-02-16,0.1488
2022-02-17,0.1384
2022-02-18,0.1386
2022-02-19,0.141
2022-02-20,0.1368
2022-02-21,0.1282
2022-02-22,0.1314
2022-02-23,0.1274
2022-02-24,0.1242
2022-02-25,0.1277
2022-02-26,0.1277
2022-02-27,0.1229
2022-02-28,0.1334
2022-03-01,0.1342
2022-03-02,0.1332
2022-03-03,0.1297
2022-03-04,0.1227
2022-03-05,0.1251
2022-03-06,0.1207
2022-03-07,0.1167
2022-03-08,0.1171
2022-03-09,0.1216
2022-03-10,0.1168
2022-03-11,0.1154
2022-03-12,0.1149
2022-03-13,0.1115
2022-03-14,0.1139
2022-03-15,0.1126
2022-03-16,0.117
2022-03-17,0.1164
2022-03-18,0.1192
2022-03-19,0.1237
2022-03-20,0.1193
2022-03-21,0.1193
2022-03-22,0.1225
2022-03-23,0.1299
2022-03-24,0.1368
2022-03-25,0.1309
2022-03-26,0.1361
2022-03-27,0.1447
2022-03-28,0.1425
2022-03-29,0.1444
2022-03-30,0.1432
2022-03-31,0.1381
2022-04-01,0.1414
2022-04-02,0.1388
2022-04-03,0.1465
2022-04-04,0.1484
2022-04-05,0.1728
2022-04-06,0.1434
2022-04-07,0.146
2022-04-08,0.1426
2022-04-09,0.1443
2022-04-10,0.1482
2022-04-11,0.1342
2022-04-12,0.1381
2022-04-13,0.14
2022-04-14,0.1441
2022-04-15,0.1459
2022-04-16,0.1436
2022-04-17,0.1393
2022-04-18,0.1402
2022-04-19,0.1426
2022-04-20,0.1408
2022-04-21,0.1364
2022-04-22,0.1364
2022-04-23,0.134
2022-04-24,0.1319
2022-04-25,0.1581
2022-04-26,0.1377
2022-04-27,0.1401
2022-04-28,0.1374
2022-04-29,0.135
2022-04-30,0.1274
2022-05-01,0.1326
2022-05-02,0.1307
2022-05-03,0.1294
2022-05-04,0.136
2022-05-05,0.1282
2022-05-06,0.1277
2022-05-07,0.1275
2022-05-08,0.1241
2022-05-09,0.1019
2022-05-10,0.1081
2022-05-11,0.085
2022-05-12,0.0824
2022-05-13,0.088
2022-05-14,0.0893
2022-05-15,0.0931
2022-05-16,0.0879
2022-05-17,0.0901
2022-05-18,0.0833
2022-05-19,0.0866
2022-05-20,0.0838
2022-05-21,0.0843
2022-05-22,0.0858
2022-05-23,0.0833
2022-05-24,0.0836
2022-05-25,0.0829
2022-05-26,0.0778
2022-05-27,0.0815
2022-05-28,0.0818
2022-05-29,0.0826
2022-05-30,0.088
2022-05-31,0.0858
2022-06-01,0.081
2022-06-02,0.08269
2022-06-03,0.08023
2022-06-04,0.08183
2022-06-05,0.081
2022-06-06,0.08243
2022-06-07,0.0803
2022-06-08,0.07924
2022-06-09,0.07931
2022-06-10,0.07532
2022-06-11,0.06983
2022-06-12,0.06339
2022-06-13,0.05417
2022-06-14,0.05553
2022-06-15,0.06282
2022-06-16,0.05514
2022-06-17,0.05683
2022-06-18,0.05282
2022-06-19,0.0604
2022-06-20,0.05994
2022-06-21,0.06572
2022-06-22,0.06162
2022-06-23,0.06396
2022-06-24,0.0669
2022-06-25,0.0685
2022-06-26,0.07295
2022-06-27,0.07206
2022-06-28,0.06602
2022-06-29,0.06939
2022-06-30,0.0664
2022-07-01,0.06641
2022-07-02,0.06658
2022-07-03,0.06711
2022-07-04,0.0693
2022-07-05,0.06709
2022-07-06,0.06833
2022-07-07,0.07051
2022-07-08,0.06907
2022-07-09,0.06944
2022-07-10,0.06725
2022-07-11,0.0617
2022-07-12,0.05977
2022-07-13,0.0619
2022-07-14,0.06243
2022-07-15,0.06293
2022-07-16,0.06435
2022-07-17,0.06306
2022-07-18,0.06757
2022-07-19,0.06902
2022-07-20,0.07015
2022-07-21,0.06999
2022-07-22,0.06745
2022-07-23,0.06803
2022-07-24,0.06754
2022-07-25,0.06196
2022-07-26,0.06255
2022-07-27,0.06726
2022-07-28,0.06909
2022-07-29,0.06881
2022-07-30,0.06966
2022-07-31,0.06808
2022-08-01,0.06845
2022-08-02,0.06654
2022-08-03,0.06626
2022-08-04,0.06725
2022-08-05,0.0698
2022-08-06,0.06864
2022-08-07,0.06896
2022-08-08,0.07015
2022-08-09,0.06906
2022-08-10,0.07129
2022-08-11,0.0709
2022-08-12,0.07235
2022-08-13,0.07295
2022-08-14,0.08169
2022-08-15,0.07664
2022-08-16,0.08679
2022-08-17,0.08022
2022-08-18,0.07474
2022-08-19,0.06774
2022-08-20,0.06936
2022-08-21,0.06935
2022-08-22,0.06839
2022-08-23,0.06881
2022-08-24,0.06791
2022-08-25,0.06899
2022-08-26,0.06354
2022-08-27,0.06353
2022-08-28,0.06178
2022-08-29,0.06387
2022-08-30,0.06157
2022-08-31,0.06133
2022-09-01,0.06238
2022-09-02,0.06167
2022-09-03,0.06273
2022-09-04,0.06321
2022-09-05,0.06275
2022-09-06,0.0589
2022-09-07,0.06098
2022-09-08,0.06098
2022-09-09,0.06388
2022-09-10,0.06472
2022-09-11,0.06371
2022-09-12,0.06397
2022-09-13,0.05967
2022-09-14,0.06118
2022-09-15,0.05865
2022-09-16,0.06049
2022-09-17,0.06221
2022-09-18,0.05743
2022-09-19,0.05856
2022-09-20,0.05843
2022-09-21,0.05718
2022-09-22,0.0596
2022-09-23,0.06335
2022-09-24,0.06308
2022-09-25,0.06119
2022-09-26,0.06114
2022-09-27,0.0605
2022-09-28,0.06049
2022-09-29,0.06087
2022-09-30,0.06168
2022-10-01,0.06057
2022-10-02,0.05926
2022-10-03,0.06032
2022-10-04,0.06586
2022-10-05,0.06478
2022-10-06,0.06345
2022-10-07,0.06238
2022-10-08,0.06165
2022-10-09,0.06211
2022-10-10,0.0594
2022-10-11,0.06024
2022-10-12,0.0598
2022-10-13,0.05967
2022-10-14,0.05866
2022-10-15,0.0586
2022-10-16,0.05891
2022-10-17,0.06
2022-10-18,0.05975
2022-10-19,0.05869
2022-10-20,0.05945
2022-10-21,0.05933
2022-10-22,0.05971
2022-10-23,0.06038
2022-10-24,0.05946
2022-10-25,0.06305
2022-10-26,0.07276
2022-10-27,0.07688
2022-10-28,0.08387
2022-10-29,0.12185
2022-10-30,0.11779
2022-10-31,0.12685
2022-11-01,0.14219
2022-11-02,0.1276
2022-11-03,0.12261
2022-11-04,0.12616
2022-11-05,0.12448
2022-11-06,0.11479
2022-11-07,0.11128
2022-11-08,0.08835
2022-11-09,0.07446
2022-11-10,0.08959
2022-11-11,0.08488
2022-11-12,0.08806
2022-11-13,0.08483
2022-11-14,0.0858
2022-11-15,0.08695
2022-11-16,0.08543
2022-11-17,0.08457
2022-11-18,0.08465
2022-11-19,0.0844
2022-11-20,0.07692
2022-11-21,0.07458
2022-11-22,0.07866
2022-11-23,0.08187
2022-11-24,0.08138
2022-11-25,0.08947
2022-11-26,0.08887
2022-11-27,0.09861
2022-11-28,0.09506
2022-11-29,0.10142
2022-11-30,0.10676
2022-12-01,0.10163
2022-12-02,0.10213
2022-12-03,0.09969
2022-12-04,0.1041
2022-12-05,0.10149
2022-12-06,0.1002
2022-12-07,0.09575
2022-12-08,0.0985
2022-12-09,0.0967
2022-12-10,0.09629
2022-12-11,0.09264
2022-12-12,0.09029
2022-12-13,0.09103
2022-12-14,0.08825
2022-12-15,0.08486
2022-12-16,0.07579
2022-12-17,0.07923
2022-12-18,0.07845
2022-12-19,0.07136
2022-12-20,0.07488
2022-12-21,0.07371
2022-12-22,0.07685
2022-12-23,0.0772
2022-12-24,0.07749
2022-12-25,0.07599
2022-12-26,0.07566
2022-12-27,0.07365
2022-12-28,0.07036
2022-12-29,0.07088
2022-12-30,0.06837
2022-12-31,0.07019
2023-01-01,0.0702
2023-01-02,0.07135
2023-01-03,0.07047
2023-01-04,0.07307
2023-01-05,0.0715
2023-01-06,0.07241
2023-01-07,0.07218
2023-01-08,0.07358
2023-01-09,0.07563
2023-01-10,0.07783
2023-01-11,0.07817
2023-01-12,0.08026
2023-01-13,0.08453
2023-01-14,0.08729
2023-01-15,0.08609
2023-01-16,0.08369
2023-01-17,0.08283
2023-01-18,0.07996
2023-01-19,0.0816
2023-01-20,0.08619
2023-01-21,0.08467
2023-01-22,0.08823
2023-01-23,0.08853
2023-01-24,0.08388
2023-01-25,0.08655
2023-01-26,0.08636
2023-01-27,0.08728
2023-01-28,0.08777
2023-01-29,0.09008
2023-01-30,0.08833
2023-01-31,0.09611
2023-02-01,0.09404
2023-02-02,0.09104
2023-02-03,0.09293
2023-02-04,0.09565
2023-02-05,0.09206
2023-02-06,0.0896
2023-02-07,0.09255
2023-02-08,0.09018
2023-02-09,0.08144
2023-02-10,0.0809
2023-02-11,0.08227
2023-02-12,0.08218
2023-02-13,0.08216
2023-02-14,0.08361
2023-02-15,0.08927
2023-02-16,0.0849
2023-02-17,0.08775
2023-02-18,0.08886
2023-02-19,0.08704
2023-02-20,0.0883
2023-02-21,0.08545
2023-02-22,0.08549
2023-02-23,0.08422
2023-02-24,0.08092
2023-02-25,0.08076
2023-02-26,0.08218
2023-02-27,0.08135
2023-02-28,0.08086
2023-03-01,0.08192
2023-03-02,0.08054
2023-03-03,0.07685
2023-03-04,0.07463
2023-03-05,0.07477
2023-03-06,0.0748
2023-03-07,0.07407
2023-03-08,0.07113
2023-03-09,0.06603
2023-03-10,0.06598
2023-03-11,0.06659
2023-03-12,0.07101
2023-03-13,0.07316
2023-03-14,0.0748
2023-03-15,0.06994
2023-03-16,0.07269
2023-03-17,0.07658
2023-03-18,0.07312
2023-03-19,0.07473
2023-03-20,0.07163
2023-03-21,0.07683
2023-03-22,0.07407
2023-03-23,0.07748
2023-03-24,0.07458
2023-03-25,0.07412
2023-03-26,0.07442
2023-03-27,0.0729
2023-03-28,0.07385
2023-03-29,0.07558
2023-03-30,0.07422
2023-03-31,0.07698
2023-04-01,0.08186
2023-04-02,0.07907
2023-04-03,0.09608
2023-04-04,0.09516
2023-04-05,0.09271
2023-04-06,0.08546
2023-04-07,0.08226
2023-04-08,0.08141
2023-04-09,0.08323
2023-04-10,0.08483
2023-04-11,0.08418
2023-04-12,0.08352
2023-04-13,0.08739
2023-04-14,0.08874
2023-04-15,0.08897
2023-04-16,0.09048
2023-04-17,0.09143
2023-04-18,0.09413
2023-04-19,0.08792
2023-04-20,0.08391
2023-04-21,0.07844
2023-04-22,0.08031
2023-04-23,0.07883
2023-04-24,0.07878
2023-04-25,0.07977
2023-04-26,0.07854
2023-04-27,0.08016
2023-04-28,0.08038
2023-04-29,0.08159
2023-04-30,0.07951
2023-05-01,0.07884
2023-05-02,0.07881
2023-05-03,0.07963
2023-05-04,0.07842
2023-05-05,0.08031
2023-05-06,0.07689
2023-05-07,0.07665
2023-05-08,0.07248
2023-05-09,0.07319
2023-05-10,0.07317
2023-05-11,0.07198
2023-05-12,0.07238
2023-05-13,0.0717
2023-05-14,0.07197
2023-05-15,0.07193
2023-05-16,0.07276
2023-05-17,0.07484
2023-05-18,0.07341
2023-05-19,0.0735
2023-05-20,0.07364
2023-05-21,0.07214
2023-05-22,0.0729
2023-05-23,0.07291
2023-05-24,0.07062
2023-05-25,0.07088
2023-05-26,0.07102
2023-05-27,0.07258
2023-05-28,0.07353
2023-05-29,0.07316
2023-05-30,0.07233
2023-05-31,0.07169
2023-06-01,0.07145
2023-06-02,0.07258
2023-06-03,0.07274
2023-06-04,0.07248
2023-06-05,0.06649
2023-06-06,0.07028
2023-06-07,0.06731
2023-06-08,0.06795
2023-06-09,0.06951
2023-06-10,0.06179
2023-06-11,0.06154
2023-06-12,0.06144
2023-06-13,0.06174
2023-06-14,0.0604
2023-06-15,0.06148
2023-06-16,0.06213
2023-06-17,0.06217
2023-06-18,0.0621
2023-06-19,0.06242
2023-06-20,0.06315
2023-06-21,0.0656
2023-06-22,0.06556
